,SBD,Toán,Văn,Sử,Địa,Ngoại ngữ,GDCD,Lí,Hóa,Sinh
2380,50012386,5.4,7.5,4.0,5.0,2.2,7.75,,,
2381,50012387,7.2,7.0,,,6.4,,7.0,4.25,4.5
2382,50012388,5.0,5.0,6.75,6.0,,,,,
2383,50012389,6.6,7.75,,,3.6,,6.5,7.25,2.75
2384,50012390,6.4,6.5,,,3.8,,6.5,7.25,4.75
2385,50012391,6.8,7.5,5.25,6.0,4.4,8.25,,,
2386,50012392,6.6,8.25,3.25,6.25,4.4,7.5,,,
2387,50012393,6.2,8.0,,,5.4,,7.5,6.75,5.75
2388,50012394,4.8,5.25,5.75,5.25,4.4,7.0,,,
2389,50012395,5.8,7.75,8.25,8.25,3.6,8.75,,,
2390,50012396,6.6,6.5,6.5,4.25,4.4,7.0,,,
2391,50012397,6.2,6.25,5.5,7.5,2.8,9.0,,,
2392,50012398,3.0,5.0,5.5,5.25,2.8,8.0,,,
2393,50012399,6.0,7.75,7.0,7.5,3.6,7.75,,,
2394,50012400,6.2,7.25,5.75,5.0,3.6,7.25,,,
2395,50012401,5.4,6.5,5.75,8.25,4.2,7.25,,,
2396,50012402,4.8,6.5,3.0,5.75,4.2,6.5,,,
2397,50012403,7.8,8.25,,,8.4,,7.25,7.5,5.75
2398,50012404,7.4,6.0,,,4.8,,4.75,5.0,2.75
2399,50012405,6.6,7.0,,,2.8,,4.25,6.75,3.0
2400,50012406,5.4,6.75,6.5,8.75,3.4,8.5,,,
2401,50012407,5.2,7.5,4.0,6.0,2.2,8.5,,,
2402,50012408,7.6,7.25,,,2.8,,6.25,6.75,3.0
2403,50012409,8.0,8.5,,,4.6,,7.0,7.75,3.75
2404,50012410,6.6,6.5,4.75,7.25,3.8,8.0,,,
2405,50012411,6.4,6.5,4.0,6.0,4.6,8.5,,,
2406,50012412,5.6,7.75,7.75,7.75,4.2,8.75,,,
2407,50012413,6.8,7.0,,,4.4,,4.75,8.25,5.25
2408,50012414,8.2,7.0,,,4.8,,6.5,7.75,6.0
2409,50012415,7.0,6.75,,,4.4,,6.25,7.25,6.0
2410,50012416,4.2,6.25,4.5,6.0,3.4,7.0,,,
2411,50012417,4.8,5.75,5.75,5.75,3.8,7.5,,,
2412,50012418,6.4,6.75,,,5.0,,6.0,7.75,4.0
2413,50012419,6.8,6.5,8.0,6.0,7.0,9.0,,,
2414,50012420,3.2,4.75,5.25,5.0,,,,,
2415,50012421,8.0,7.75,,,6.4,,6.0,5.75,7.0
2416,50012422,6.6,6.25,6.0,7.5,4.6,8.75,,,
2417,50012423,6.8,6.75,9.0,7.75,4.6,8.25,,,
2418,50012424,7.8,5.75,,,6.6,,6.0,5.75,2.0
2419,50012425,7.2,6.75,,,5.2,,6.25,4.75,6.25
2420,50012426,6.2,7.25,8.0,7.0,6.8,8.75,,,
2421,50012427,6.0,6.25,6.75,7.75,4.6,8.5,,,
2422,50012428,8.2,6.75,,,5.6,,7.0,4.5,4.25
2423,50012429,7.6,6.25,,,5.8,,4.5,6.75,7.0
2424,50012430,8.0,6.0,8.5,8.25,6.2,9.5,,,
2425,50012431,6.8,6.5,6.75,6.75,5.8,8.5,,,
2426,50012432,6.2,7.75,9.25,7.5,7.0,9.25,,,
2427,50012433,7.2,7.0,9.0,7.5,,,,,
2428,50012434,6.8,5.5,,,3.8,,6.5,3.25,3.0
2429,50012435,7.4,6.75,7.75,7.75,4.0,8.75,,,
2430,50012436,3.4,6.25,4.25,6.5,4.4,7.25,,,
2431,50012437,4.2,7.5,8.5,7.5,4.6,7.25,,,
2432,50012438,5.4,6.25,7.0,5.75,4.8,9.0,,,
2433,50012439,8.2,6.5,,,7.6,,5.5,6.25,4.75
2434,50012440,3.8,5.75,6.0,6.75,,,,,
2435,50012441,6.4,7.5,7.0,7.75,,,,,
2436,50012442,6.2,7.0,6.0,6.75,4.0,7.5,,,
2437,50012443,7.6,7.0,9.0,8.5,4.8,8.0,,,
2438,50012444,3.4,5.25,6.0,6.75,,,,,
2439,50012445,3.0,5.75,6.0,7.25,,,,,
2440,50012446,3.2,5.5,6.25,7.25,,,,,
2441,50012447,5.4,7.5,,,5.2,,7.0,2.25,3.75
2442,50012448,5.2,4.5,6.0,7.0,,,,,
2443,50012449,5.8,6.0,6.75,6.5,,,,,
2444,50012450,6.8,6.0,6.5,6.5,5.0,7.25,,,
2445,50012451,7.4,5.75,,,4.8,,5.5,5.5,4.25
2446,50012452,4.6,3.08,2.25,5.0,,,,,
2447,50012453,5.6,7.0,7.25,5.5,4.4,8.0,,,
2448,50012454,7.2,6.25,5.75,7.75,5.2,8.25,,,
2449,50012455,3.4,6.75,3.5,6.75,,,,,
2450,50012456,8.0,7.75,8.5,8.0,8.2,9.25,,,
2451,50012457,6.8,6.5,,,5.0,,5.25,3.75,3.25
2452,50012458,4.0,6.0,6.0,5.75,3.4,6.75,,,
2453,50012459,6.6,7.25,7.75,8.25,5.0,9.0,,,
2454,50012460,8.2,8.0,,,9.6,,9.25,6.75,4.0
2455,50012461,7.4,7.75,9.0,9.0,,,,,
2456,50012462,6.2,6.75,4.25,5.25,5.0,7.0,,,
2457,50012463,7.2,7.0,8.5,7.25,8.6,8.0,,,
2458,50012464,5.2,6.5,7.0,7.75,6.8,9.25,,,
2459,50012465,4.4,4.5,5.25,8.0,1.8,7.25,,,
2460,50012466,8.4,9.0,,,9.2,,6.5,6.25,6.75
2461,50012467,5.8,7.5,5.25,8.25,4.0,8.25,,,
2462,50012468,4.8,5.25,5.25,5.0,5.0,7.0,,,
2463,50012469,7.8,7.75,,,8.2,,8.5,7.5,8.5
2464,50012470,8.6,7.5,,,6.4,,8.25,8.5,4.5
2465,50012471,6.2,5.5,5.75,6.75,3.4,8.0,,,
2466,50012472,5.2,6.75,5.5,6.5,3.6,7.75,,,
2467,50012473,3.2,6.0,7.0,6.75,4.4,7.25,,,
2468,50012474,4.2,5.25,3.5,6.25,,,,,
2469,50012475,4.6,6.5,6.0,8.0,2.2,8.0,,,
2470,50012476,6.4,7.25,8.0,7.25,5.0,8.0,,,
2471,50012477,6.4,6.75,7.0,7.0,6.0,8.25,,,
2472,50012478,8.4,7.5,,,4.0,,9.25,8.75,5.0
2473,50012479,5.8,7.25,8.25,7.75,3.6,8.5,,,
2474,50012480,5.2,6.25,6.5,7.5,,,,,
2475,50012481,6.8,5.75,,,7.4,,6.0,6.0,4.0
2476,50012482,7.4,6.25,,,7.4,,7.75,8.25,5.5
2477,50012483,8.8,6.75,,,8.8,,7.5,5.0,4.0
2478,50012484,8.4,5.75,,,7.4,,8.25,9.0,3.0
2479,50012485,6.0,5.75,6.5,8.25,4.4,8.0,,,
2480,50012486,4.8,5.75,6.25,7.0,4.6,7.5,,,
2481,50012487,4.4,6.0,7.25,6.75,,,,,
2482,50012488,8.2,7.5,8.75,7.25,6.6,8.25,,,
2483,50012489,5.6,6.75,5.25,6.75,5.2,8.0,,,
2484,50012490,5.8,7.25,6.75,8.0,,,,,
2485,50012491,3.8,5.75,5.0,5.25,,,,,
2486,50012492,4.8,6.25,5.0,5.0,3.6,7.25,,,
2487,50012493,4.4,6.25,5.25,7.25,,,,,
2488,50012494,8.0,6.5,5.75,7.75,5.0,7.0,,,
2489,50012495,7.0,7.25,6.25,5.0,6.4,8.5,,,
2490,50012496,6.0,6.5,,,4.4,,3.25,5.5,3.0
2491,50012497,5.2,6.0,4.5,5.25,4.0,6.75,,,
2492,50012498,7.8,6.5,,,6.4,,5.0,7.0,8.0
2493,50012499,8.0,7.25,,,5.2,,7.25,8.75,5.75
2494,50012500,7.4,7.0,,,4.2,,5.5,4.25,4.0
2495,50012501,4.4,3.75,3.75,6.0,,,,,
2496,50012502,7.6,8.0,,,8.6,,8.0,6.25,3.0
2497,50012503,3.0,5.5,6.5,6.25,3.6,8.25,,,
2498,50012504,8.2,6.75,,,,,6.25,7.75,6.0
2499,50012505,7.0,6.0,7.25,8.75,4.4,8.25,,,
2500,50012506,6.2,7.0,,,5.8,,4.5,5.0,5.75
2501,50012507,7.0,7.25,7.5,8.5,5.0,7.75,,,
2502,50012508,7.6,8.5,7.75,7.75,8.2,9.75,,,
2503,50012509,4.8,6.75,5.25,5.25,3.6,6.5,,,
2504,50012510,3.0,6.5,4.0,4.5,4.0,5.75,,,
2505,50012511,8.6,6.5,,,7.0,,6.5,8.25,8.75
2506,50012512,8.2,8.5,,,6.0,,7.75,4.25,5.0
2507,50012513,8.0,8.0,,,8.8,,8.25,4.5,3.25
2508,50012514,7.4,6.75,8.0,6.75,6.0,8.75,,,
2509,50012515,5.8,5.0,3.5,5.0,4.8,6.5,,,
2510,50012516,4.0,4.75,4.5,6.5,,,,,
2511,50012517,6.0,3.5,5.5,5.5,,,,,
2512,50012518,5.8,6.25,7.25,7.25,5.4,7.75,,,
2513,50012519,8.8,5.5,,,5.0,,9.0,7.75,4.25
2514,50012520,8.4,5.0,,,9.4,,9.25,5.25,4.0
2515,50012521,4.0,4.0,6.0,6.5,3.2,7.0,,,
2516,50012522,3.4,5.75,7.25,7.25,,,,,
2517,50012523,6.6,5.75,7.0,7.0,6.0,8.0,,,
2518,50012524,4.0,4.33,4.75,6.5,,,,,
2519,50012525,4.8,5.5,6.75,8.25,4.0,8.0,,,
2520,50012526,8.4,7.5,9.0,8.0,7.0,8.75,,,
2521,50012527,6.6,6.0,6.25,6.5,5.8,7.0,,,
2522,50012528,4.8,7.25,6.25,5.5,4.4,8.25,,,
2523,50012529,7.6,5.75,,,5.8,,5.5,8.0,6.75
2524,50012530,9.0,4.0,,,9.4,,8.75,6.0,4.75
2525,50012531,6.8,6.0,8.25,7.75,5.4,8.5,,,
2526,50012532,5.4,5.75,6.5,6.5,6.2,7.25,,,
2527,50012533,8.4,7.5,8.5,7.75,8.6,9.25,,,
2528,50012534,8.2,6.0,,,8.8,,8.0,7.5,6.75
2529,50012535,3.6,5.0,4.0,5.75,,,,,
2530,50012536,5.0,7.0,7.75,7.25,,,,,
2531,50012537,6.4,6.5,5.75,6.25,4.6,6.5,,,
2532,50012538,7.8,6.5,,,7.2,,7.5,7.25,5.25
2533,50012539,5.2,6.5,5.5,7.0,4.8,9.0,,,
2534,50012540,8.2,7.5,7.25,8.5,8.0,9.25,,,
2535,50012541,6.6,4.75,,,4.6,,7.0,6.5,3.5
2536,50012542,3.8,5.75,6.25,5.25,5.2,7.75,,,
2537,50012543,6.4,6.5,7.5,6.75,,,,,
2538,50012544,8.4,7.25,7.5,6.5,6.4,8.25,,,
2539,50012545,7.6,7.75,7.75,8.25,6.0,8.75,,,
2540,50012546,6.6,5.25,7.0,6.25,4.0,8.75,,,
2541,50012547,3.6,4.0,6.0,6.25,,,,,
2542,50012548,8.2,6.5,7.75,6.5,6.4,8.0,,,
2543,50012549,6.2,7.0,6.5,7.5,6.2,8.25,,,
2544,50012550,6.8,7.0,,,6.8,,6.5,5.5,4.0
2545,50012551,6.6,6.25,6.25,6.25,5.0,8.75,,,
2546,50012552,5.8,6.25,7.25,6.75,5.2,8.0,,,
2547,50012553,5.6,5.75,5.0,6.0,4.0,8.25,,,
2548,50012554,5.8,7.25,7.0,8.5,4.0,10.0,,,
2549,50012555,6.4,7.0,7.25,6.5,6.6,8.75,,,
2550,50012556,7.0,7.0,8.75,7.75,7.2,9.5,,,
2551,50012557,5.6,6.5,7.25,9.0,4.4,9.25,,,
2552,50012558,7.0,7.0,,,7.4,,4.0,6.0,6.75
2553,50012559,7.2,6.5,,,7.2,,5.75,4.0,3.25
2554,50012560,9.0,6.5,,,6.2,,9.25,6.5,5.75
2555,50012561,9.2,6.25,,,7.0,,5.75,9.0,8.75
2556,50012562,6.0,6.5,,,5.0,,6.25,6.5,5.0
2557,50012563,5.0,7.25,,,4.2,,5.5,5.25,4.5
2558,50012564,6.6,7.0,6.5,6.25,4.6,8.25,,,
2559,50012565,4.4,6.0,5.0,6.5,,,,,
2560,50012566,5.6,7.25,6.75,6.25,4.4,8.5,,,
2561,50012567,3.6,4.5,4.5,5.25,,,,,
2562,50012568,7.6,6.5,7.5,6.75,4.6,8.5,,,
2563,50012569,6.8,5.75,6.75,7.25,,,,,
2564,50012570,5.4,5.25,,,3.4,,5.5,3.75,5.25
2565,50012571,7.2,6.0,,,5.2,,4.5,5.75,7.25
2566,50012572,8.2,7.0,,,6.4,,6.75,5.5,4.0
2567,50012573,7.4,7.5,7.5,7.75,7.8,8.5,,,
2568,50012574,8.0,8.25,5.75,7.5,6.2,7.75,,,
2569,50012575,5.2,6.0,5.0,6.0,,,,,
2570,50012576,5.8,6.75,7.75,7.0,8.2,8.75,,,
2571,50012577,5.0,6.0,3.75,4.25,5.6,7.25,,,
2572,50012578,8.2,6.0,,,5.8,,8.5,8.75,5.75
2573,50012579,4.4,6.25,5.25,7.25,4.4,8.0,,,
2574,50012580,4.4,4.0,4.0,5.5,,,,,
2575,50012581,6.8,6.0,5.75,6.25,2.6,7.75,,,
2576,50012582,5.4,6.0,5.0,5.25,5.0,7.0,,,
2577,50012583,8.6,4.75,,,5.0,,4.5,8.25,8.25
2578,50012584,6.2,7.0,7.25,6.5,5.6,8.5,,,
2579,50012585,4.8,4.5,,,4.6,,3.25,6.75,3.5
2580,50012586,6.4,6.0,5.75,6.5,4.6,7.25,,,
2581,50012587,3.8,5.5,4.0,6.0,,,,,
2582,50012588,8.6,7.75,,,4.4,,7.75,8.0,7.75
2583,50012589,7.0,5.5,7.25,6.75,5.8,7.5,,,
2584,50012590,6.8,6.5,8.25,9.0,7.0,7.5,,,
2585,50012591,7.6,8.5,8.0,8.5,8.8,9.0,,,
2586,50012592,7.4,7.25,7.5,7.25,4.6,8.75,,,
2587,50012593,6.8,6.0,8.5,7.5,5.2,8.75,,,
2588,50012594,5.4,5.75,6.5,6.75,,,,,
2589,50012595,6.2,6.75,6.5,6.75,5.2,7.5,,,
2590,50012596,7.0,7.25,6.0,8.0,4.8,6.5,,,
2591,50012597,5.6,5.5,6.25,6.5,,,,,
2592,50012598,7.8,6.75,,,4.6,,5.5,5.75,5.75
2593,50012599,8.4,7.5,,,4.8,,7.25,8.25,6.75
2594,50012600,4.6,5.5,4.25,5.0,4.2,6.5,,,
2595,50012601,6.8,7.5,8.5,8.5,7.8,9.75,,,
2596,50012602,5.2,6.5,7.0,7.25,5.0,7.75,,,
2597,50012603,3.4,6.0,3.25,6.75,,,,,
2598,50012604,4.0,6.0,6.5,6.5,,,,,
2599,50012605,7.6,6.0,6.5,6.75,5.2,9.0,,,
2600,50012606,6.2,6.0,7.0,5.5,,,,,
2601,50012607,7.8,5.5,,,3.6,,7.0,6.75,5.0
2602,50012608,3.6,5.5,6.5,7.0,,,,,
2603,50012609,4.0,7.0,5.5,7.0,1.8,7.5,,,
2604,50012610,8.4,7.25,,,7.0,,7.25,6.0,5.25
2605,50012611,6.8,7.25,6.0,6.0,4.8,7.75,,,
2606,50012612,7.6,8.75,,,9.0,,7.5,5.25,5.5
2607,50012613,3.6,3.5,4.5,6.0,,,,,
2608,50012614,5.2,7.0,6.25,6.75,3.8,8.25,,,
2609,50012615,5.2,6.75,5.75,7.0,,,,,
2610,50012616,5.8,6.25,7.0,6.0,,,,,
2611,50012617,5.6,6.5,4.5,5.5,3.4,5.25,,,
2612,50012618,5.6,6.25,5.75,7.0,,,,,
2613,50012619,8.0,8.0,7.5,7.75,8.2,9.25,,,
2614,50012620,6.6,6.0,7.0,7.0,4.8,8.25,,,
2615,50012621,7.0,7.5,7.0,7.75,,,,,
2616,50012622,5.8,6.25,5.5,6.25,4.6,6.75,,,
2617,50012623,2.8,4.0,3.5,6.5,,,,,
2618,50012624,3.0,4.75,4.5,4.25,2.0,6.25,,,
2619,50012625,5.2,6.75,5.75,8.0,,,,,
2620,50012626,3.6,4.0,,,3.8,,7.0,6.0,3.75
2621,50012628,6.8,7.0,6.5,6.25,4.8,7.25,,,
2622,50012629,6.6,5.5,8.0,7.5,,,,,
2623,50012630,8.6,6.75,,,6.8,,5.25,9.5,8.0
2624,50012631,5.0,7.0,,,5.4,,3.0,2.75,5.25
2625,50012632,7.6,7.0,7.5,8.0,5.8,9.0,,,
2626,50012633,3.8,6.75,4.5,6.25,4.6,7.0,,,
2627,50012634,3.4,5.0,6.25,4.0,,,,,
2628,50012635,6.8,7.5,9.25,8.0,7.4,8.5,,,
2629,50012636,4.4,4.5,4.5,4.5,4.6,6.5,,,
2630,50012637,6.2,6.0,4.75,6.5,2.4,7.5,,,
2631,50012638,6.6,7.5,7.75,7.0,4.0,8.5,,,
2632,50012639,8.0,8.0,9.25,8.0,7.0,9.0,,,
2633,50012640,4.4,6.25,7.75,7.25,,,,,
2634,50012641,5.0,6.0,5.5,5.25,,,,,
2635,50012642,5.6,6.25,6.25,5.25,6.0,6.5,,,
2636,50012643,8.0,7.5,,,6.2,,8.25,9.25,7.75
2637,50012644,5.8,6.25,6.0,6.5,3.0,8.5,,,
2638,50012645,6.6,6.75,8.75,7.75,2.8,8.5,,,
2639,50012646,5.0,7.0,4.5,6.5,6.0,8.25,,,
2640,50012647,7.8,8.0,7.5,7.5,6.4,8.75,,,
2641,50012648,6.6,8.0,7.25,7.5,4.0,7.75,,,
2642,50012649,7.6,6.0,,,3.2,,6.0,8.25,3.75
2643,50012650,7.8,7.5,7.75,7.25,5.0,8.5,,,
2644,50012651,7.8,7.0,7.75,7.5,5.8,8.5,,,
2645,50012652,4.6,4.75,,,5.2,,5.0,5.5,5.25
2646,50012653,6.2,5.25,,,4.2,,6.0,3.5,4.5
2647,50012654,3.6,6.25,5.75,6.0,3.2,6.25,,,
2648,50012655,5.4,6.75,6.5,7.75,,,,,
2649,50012656,8.0,5.75,,,4.2,,6.5,6.0,4.75
2650,50012657,6.0,8.25,7.0,7.0,3.8,7.5,,,
2651,50012658,6.4,5.0,,,4.4,,4.75,5.0,4.75
2652,50012659,4.4,6.25,5.0,7.25,,,,,
2653,50012660,8.6,9.0,8.25,7.75,9.6,9.25,,,
2654,50012661,7.8,7.0,,,6.0,,4.25,7.75,5.75
2655,50012662,4.4,7.0,5.5,5.25,3.8,6.75,,,
2656,50012663,7.4,8.0,,,7.0,,5.5,7.0,4.0
2657,50012664,8.0,8.25,9.0,8.25,4.0,9.25,,,
2658,50012665,6.2,6.5,6.75,6.25,6.6,8.0,,,
2659,50012666,7.8,6.5,8.25,7.25,6.2,9.25,,,
2660,50012667,5.4,7.5,8.25,8.75,5.2,8.5,,,
2661,50012668,6.8,7.75,8.0,6.75,7.2,9.0,,,
2662,50012669,5.0,5.25,7.0,5.25,,,,,
2663,50012670,7.0,6.0,7.75,8.25,4.4,9.5,,,
2664,50012671,6.8,6.75,7.75,8.5,3.6,9.25,,,
2665,50012672,5.4,5.25,8.25,7.25,,,,,
2666,50012673,6.4,7.0,7.25,7.75,3.6,8.25,,,
2667,50012674,5.2,5.0,7.25,7.75,2.6,6.5,,,
2668,50012675,7.8,6.75,6.0,7.0,4.8,8.5,,,
2669,50012676,5.4,6.0,7.5,6.0,,,,,
2670,50012677,6.8,5.75,6.5,8.5,3.2,8.5,,,
2671,50012678,6.8,7.5,7.5,7.0,4.2,8.0,,,
2672,50012679,5.2,4.75,5.5,6.5,4.2,7.25,,,
2673,50012680,5.8,6.0,6.75,6.75,4.4,7.5,,,
2674,50012681,6.0,6.25,,,5.0,,5.0,6.25,6.75
2675,50012682,5.4,7.0,6.75,7.75,3.8,8.25,,,
2676,50012683,7.8,6.0,8.75,8.25,,,,,
2677,50012684,8.0,7.0,6.5,7.5,7.8,8.75,,,
2678,50012685,7.0,6.5,8.5,8.5,,,,,
2679,50012686,7.6,5.75,6.5,8.0,4.6,7.0,,,
2680,50012687,7.2,6.5,8.25,7.75,4.4,8.25,,,
2681,50012688,6.8,7.0,,,6.2,,4.25,5.75,7.75
2682,50012689,4.4,7.5,7.75,5.5,2.4,8.25,,,
2683,50012690,4.0,5.25,3.25,3.5,3.4,6.5,,,
2684,50012691,3.8,5.0,2.5,4.25,3.8,7.25,,,
2685,50012692,4.6,6.5,3.75,6.25,3.8,5.0,,,
2686,50012693,6.4,7.0,7.0,6.5,,,,,
2687,50012694,4.2,5.75,4.25,5.75,4.0,6.5,,,
2688,50012695,8.0,7.0,,,8.2,,8.0,4.0,4.5
2689,50012696,6.8,7.0,,,4.0,,7.25,6.0,3.75
2690,50012697,3.6,5.5,6.75,7.5,2.8,8.75,,,
2691,50012698,6.6,5.25,7.75,7.25,6.0,8.0,,,
2692,50012699,3.2,6.0,4.25,6.0,,,,,
2693,50012700,6.8,6.0,6.75,7.0,5.0,8.25,,,
2694,50012701,6.0,5.75,5.25,7.5,2.8,7.25,,,
2695,50012702,6.4,7.25,7.75,7.0,5.2,9.0,,,
2696,50012703,7.2,6.75,4.0,6.5,3.2,8.5,,,
2697,50012704,5.6,6.5,4.5,6.75,2.2,6.75,,,
2698,50012705,7.4,6.25,8.5,6.5,5.4,8.75,,,
2699,50012706,4.2,6.25,7.75,6.25,,,,,
2700,50012707,8.0,8.25,8.75,6.5,7.0,8.0,,,
2701,50012708,4.4,6.75,3.0,5.0,3.2,5.75,,,
2702,50012709,7.2,6.5,8.5,7.25,,,,,
2703,50012710,7.6,5.25,,,2.6,,6.5,8.25,2.25
2704,50012711,4.8,7.25,7.25,7.5,6.4,8.25,,,
2705,50012712,4.6,5.75,7.75,6.0,3.8,7.75,,,
2706,50012713,7.6,5.75,,,8.6,,8.5,6.25,4.5
2707,50012714,3.8,6.5,6.0,6.5,,,,,
2708,50012715,8.8,7.25,7.5,7.5,4.6,9.0,,,
2709,50012716,5.6,6.75,7.5,6.25,,,,,
2710,50012717,7.0,7.5,8.0,8.5,5.6,9.5,,,
2711,50012718,5.2,6.5,7.5,7.25,4.8,8.5,,,
2712,50012719,7.0,5.75,8.0,7.75,5.0,7.75,,,
2713,50012720,3.6,6.0,4.75,4.75,,,,,
2714,50012721,6.2,6.0,4.25,6.25,2.8,5.75,,,
2715,50012722,7.4,7.25,6.75,7.75,4.6,8.75,,,
2716,50012723,7.4,6.0,,,6.6,,6.75,7.5,8.25
2717,50012724,7.2,7.5,8.75,8.0,4.8,8.75,,,
2718,50012725,5.0,7.0,5.75,5.5,3.8,7.0,,,
2719,50012726,7.6,6.75,8.25,7.25,5.4,8.75,,,
2720,50012727,8.6,8.5,5.5,6.5,8.2,7.25,,,
2721,50012728,8.6,6.75,,,6.6,,7.0,8.5,5.5
2722,50012729,5.6,5.25,5.0,6.0,4.4,6.5,,,
2723,50012730,8.0,7.75,,,6.6,,3.0,5.0,5.25
2724,50012731,8.4,6.58,,,4.4,,6.75,7.5,7.5
2725,50012732,5.8,6.0,6.0,6.75,2.8,7.75,,,
2726,50012733,7.6,7.5,9.0,8.25,5.4,8.5,,,
2727,50012734,6.2,5.75,8.5,7.0,,,,,
2728,50012735,4.6,6.25,5.75,5.75,4.2,7.5,,,
2729,50012736,6.2,6.25,4.75,5.75,5.4,6.75,,,
2730,50012737,6.6,7.75,,,6.8,,5.5,4.25,5.5
2731,50012738,6.2,7.75,5.0,6.0,2.8,8.25,,,
2732,50012739,6.8,7.25,,,5.2,,5.75,8.0,4.75
2733,50012740,8.8,7.75,6.75,8.25,6.6,7.75,,,
2734,50012741,7.4,7.25,,,5.8,,6.25,6.75,6.25
2735,50012742,8.6,7.5,7.5,6.75,8.0,9.0,,,
2736,50012743,5.8,6.25,7.0,7.5,4.0,8.25,,,
2737,50012744,7.8,7.75,9.0,8.25,8.2,9.25,,,
2738,50012745,5.8,6.75,6.25,6.25,2.4,7.25,,,
2739,50012746,4.4,5.75,1.75,5.5,3.2,5.5,,,
2740,50012747,6.2,5.75,3.75,5.75,3.2,6.5,,,
2741,50012748,5.8,3.0,5.0,5.0,,,,,
2742,50012749,8.2,8.75,,,6.0,,7.0,7.0,5.0
2743,50012750,7.8,7.0,6.75,8.0,,,,,
2744,50012751,5.0,5.75,6.5,4.5,,,,,
2745,50012752,5.6,5.75,9.25,8.25,2.4,8.5,,,
2746,50012753,8.6,8.0,9.0,8.25,7.8,8.75,,,
2747,50012754,7.0,7.75,7.75,7.75,6.6,9.25,,,
2748,50012755,4.0,5.75,6.5,4.25,6.4,7.75,,,
2749,50012756,4.0,4.5,6.0,6.5,,,,,
2750,50012757,4.2,5.5,5.0,6.25,3.4,7.5,,,
2751,50012758,5.2,4.5,2.25,6.0,3.6,7.5,,,
2752,50012759,4.0,4.25,3.5,5.75,,,,,
2753,50012760,6.2,7.0,,,3.8,,6.25,6.0,4.75
2754,50012761,7.8,6.5,,,5.0,,8.0,7.25,5.25
2755,50012762,8.0,4.5,,,5.4,,8.0,4.75,5.25
2756,50012763,4.6,4.75,,,9.6,,6.0,4.5,5.0
2757,50012764,7.6,6.75,7.75,6.5,5.4,7.75,,,
2758,50012765,7.2,5.75,7.75,6.0,3.6,8.0,,,
2759,50012766,5.0,5.75,6.75,5.5,4.8,8.0,,,
2760,50012767,8.0,6.75,5.75,6.5,6.8,7.0,,,
2761,50012768,2.8,5.75,4.75,5.5,4.4,5.75,,,
2762,50012769,3.8,5.5,4.5,5.5,,,,,
2763,50012770,6.6,7.0,8.25,7.25,,,,,
2764,50012771,7.2,5.75,6.5,7.25,5.2,7.75,,,
2765,50012772,8.0,7.25,,,4.0,,7.0,6.75,5.75
2766,50012773,8.0,8.25,7.75,7.5,7.6,9.25,,,
2767,50012774,8.2,6.0,,,6.8,,8.0,8.0,5.25
2768,50012775,6.8,5.75,5.25,5.75,3.4,7.25,,,
2769,50012776,5.8,6.75,7.75,6.5,4.2,8.5,,,
2770,50012777,7.0,6.25,7.25,6.5,5.4,8.75,,,
2771,50012778,7.4,6.75,,,8.4,,6.25,7.0,6.0
2772,50012779,6.6,5.5,,,3.8,,4.75,5.5,5.75
2773,50012780,6.8,7.25,5.75,7.5,,,,,
2774,50012781,5.2,5.25,7.0,6.25,,,,,
2775,50012782,4.0,6.5,4.75,6.75,2.8,7.75,,,
2776,50012783,7.2,5.0,,,8.0,,4.25,7.75,8.75
2777,50012784,7.8,8.25,,,8.6,,6.0,4.75,4.75
2778,50012785,6.0,6.5,7.25,7.5,4.8,8.0,,,
2779,50012786,5.8,5.25,5.0,5.75,,,,,
2780,50012787,7.8,7.5,9.0,8.25,6.6,9.75,,,
2781,50012788,5.8,5.75,5.75,5.5,3.0,5.75,,,
2782,50012789,8.8,8.0,,,4.4,,7.75,8.75,5.5
2783,50012790,5.8,5.0,5.5,4.75,5.8,5.75,,,
2784,50012791,4.8,5.0,4.5,6.75,4.6,8.25,,,
2785,50012792,8.0,7.75,,,5.6,,6.75,5.5,7.5
2786,50012793,6.8,6.75,,,8.4,,6.0,7.25,7.25
2787,50012794,2.8,3.75,2.5,3.75,,,,,
2788,50012795,6.4,6.25,,,5.0,,4.25,4.25,6.0
2789,50012796,5.2,5.0,4.5,6.75,4.8,7.25,,,
2790,50012797,3.0,5.0,5.25,7.25,5.0,9.0,,,
2791,50012798,6.2,6.5,8.0,7.75,5.0,7.75,,,
2792,50012799,6.0,6.75,6.0,7.25,,,,,
2793,50012800,8.2,8.0,6.5,6.0,9.0,8.5,,,
2794,50012801,4.6,5.75,8.25,8.5,,,,,
2795,50012802,3.8,4.5,5.0,7.25,,,,,
2796,50012803,7.8,5.75,,,6.2,,5.25,5.5,4.75
2797,50012804,5.8,4.5,3.75,6.25,3.6,5.5,,,
2798,50012805,7.6,5.75,,,6.0,,5.0,5.25,4.75
2799,50012806,8.2,8.0,7.25,7.75,6.6,8.25,,,
2800,50012807,6.2,5.75,5.25,5.75,4.4,7.25,,,
2801,50012808,7.0,7.0,7.5,7.25,5.2,9.0,,,
2802,50012809,7.6,7.75,9.0,8.5,5.2,9.5,,,
2803,50012810,6.0,5.75,5.25,6.25,3.4,7.75,,,
