,SBD,Toán,Văn,Sử,Địa,Ngoại ngữ,GDCD,Lí,Hóa,Sinh
1260,50001261,6.2,7.5,6.25,7.75,5.0,8.75,,,
1261,50001262,6.8,7.75,,,5.4,,5.75,5.0,6.75
1262,50001263,6.2,7.25,4.75,7.25,,,,,
1263,50001264,7.6,6.5,,,7.2,,6.0,8.0,5.75
1264,50001265,6.6,6.5,7.75,7.5,5.4,9.0,,,
1265,50001266,7.6,7.75,,,4.8,,7.0,7.5,6.0
1266,50001267,7.6,7.0,,,6.2,,7.25,7.25,4.75
1267,50001268,6.0,5.5,,,4.6,,4.75,4.5,5.25
1268,50001269,5.6,6.75,5.5,7.0,4.0,8.0,,,
1269,50001270,7.6,7.0,7.5,8.5,2.8,9.0,,,
1270,50001271,7.8,8.0,,,7.2,,8.5,7.75,6.5
1271,50001272,8.4,6.25,,,6.0,,6.75,7.0,6.0
1272,50001273,7.4,6.75,,,8.0,,6.25,7.5,5.5
1273,50001274,9.0,8.0,,,7.8,,9.0,6.75,6.5
1274,50001275,2.6,5.0,2.5,5.5,5.0,6.5,,,
1275,50001276,7.6,7.5,,,7.0,,7.25,8.0,5.0
1276,50001277,7.0,6.5,,,6.8,,6.75,6.0,4.0
1277,50001278,7.4,6.25,,,8.0,,7.5,6.5,4.5
1278,50001279,8.2,7.0,,,3.6,,7.75,8.0,5.5
1279,50001280,5.4,7.0,,,3.4,,4.25,4.75,4.0
1280,50001281,6.0,5.5,6.0,7.25,,,,,
1281,50001282,7.0,6.5,6.0,7.5,3.6,8.25,,,
1282,50001283,8.0,6.5,,,3.6,,5.75,6.0,3.5
1283,50001284,8.6,6.0,,,5.6,,7.25,7.75,6.25
1284,50001285,8.6,7.25,,,4.6,,7.75,7.5,5.0
1285,50001286,7.2,7.0,,,6.0,,5.5,6.5,5.25
1286,50001287,8.6,7.5,,,7.4,,9.0,9.5,5.5
1287,50001288,8.0,5.75,,,4.8,,6.0,7.75,5.5
1288,50001289,6.6,6.75,9.0,9.0,4.8,9.25,,,
1289,50001290,8.0,6.0,8.0,7.5,5.4,9.75,,,
1290,50001291,6.4,6.75,5.5,7.75,5.4,8.5,,,
1291,50001292,6.6,6.75,,,5.2,,6.5,8.75,7.25
1292,50001293,8.0,8.0,,,6.6,,8.0,8.25,4.25
1293,50001294,6.2,6.0,,,5.0,,5.5,6.75,5.0
1294,50001295,6.6,5.0,5.0,6.5,,,,,
1295,50001296,6.8,6.25,,,5.4,,4.75,5.75,6.5
1296,50001297,6.8,6.75,,,5.6,,6.0,5.5,5.25
1297,50001298,7.8,7.25,7.75,8.0,4.2,9.0,,,
1298,50001299,5.8,7.5,,,4.8,,8.5,7.5,5.25
1299,50001300,6.6,6.0,7.25,8.0,7.6,8.0,,,
1300,50001301,5.4,4.75,3.25,6.0,3.0,6.25,,,
1301,50001302,4.2,4.75,3.25,6.25,3.4,6.5,,,
1302,50001303,7.8,7.0,,,3.8,,7.25,6.5,5.25
1303,50001304,4.6,5.0,4.0,7.25,3.8,8.5,,,
1304,50001305,8.4,7.5,,,5.8,,8.0,7.25,8.25
1305,50001306,7.8,6.0,,,6.8,,7.0,8.25,4.25
1306,50001307,6.0,6.0,5.0,6.5,3.8,8.75,,,
1307,50001308,7.8,6.75,7.5,8.0,5.2,9.25,,,
1308,50001309,8.4,5.25,,,5.6,,7.75,9.25,5.5
1309,50001310,9.0,7.75,,,7.4,,7.75,8.25,6.0
1310,50001311,7.4,7.5,,,3.8,,5.0,8.25,8.25
1311,50001312,8.2,6.5,,,6.2,,7.75,8.25,6.25
1312,50001313,7.0,6.25,7.5,8.75,4.6,8.5,,,
1313,50001314,7.6,6.5,,,5.2,,5.25,8.25,8.5
1314,50001315,6.4,5.25,8.75,7.5,,,,,
1315,50001316,5.8,4.75,,,2.4,,4.5,2.25,4.5
1316,50001317,9.2,7.75,,,8.6,,8.5,10.0,7.75
1317,50001318,7.6,6.67,,,5.2,,7.25,7.75,5.25
1318,50001319,8.2,6.5,,,8.0,,6.75,8.75,8.25
1319,50001320,7.2,6.0,,,6.0,,4.75,5.0,4.25
1320,50001321,6.4,7.0,6.25,7.75,4.4,9.75,,,
1321,50001322,6.6,7.0,,,5.6,,7.25,6.75,5.5
1322,50001323,6.6,8.25,,,6.6,,6.25,7.25,5.5
1323,50001324,6.8,6.5,,,6.2,,7.25,8.0,5.0
1324,50001325,5.6,5.75,5.25,6.75,5.8,7.5,,,
1325,50001326,7.4,7.75,,,7.0,,7.5,6.75,6.75
1326,50001327,7.8,9.0,,,6.4,,8.0,8.0,6.25
1327,50001328,7.8,8.5,,,7.6,,7.5,8.25,6.5
1328,50001329,7.2,6.75,,,3.8,,5.25,6.25,6.25
1329,50001330,6.0,7.0,6.75,7.25,4.6,8.75,,,
1330,50001331,7.4,7.75,,,4.4,,6.5,7.0,5.25
1331,50001332,7.2,7.75,,,6.0,,8.0,8.5,6.5
1332,50001333,8.0,8.0,,,8.0,,7.25,6.25,5.25
1333,50001334,6.8,8.25,,,5.8,,8.0,8.0,7.25
1334,50001335,8.8,8.25,,,6.2,,6.75,8.75,7.75
1335,50001336,6.8,7.5,,,5.4,,5.25,6.25,7.75
1336,50001337,7.0,6.5,,,5.6,,7.25,6.0,6.0
1337,50001338,3.4,5.0,4.25,6.0,3.8,8.25,,,
1338,50001339,8.6,6.0,,,7.2,,7.0,8.5,9.25
1339,50001340,7.0,8.75,,,6.4,,6.25,6.5,6.25
1340,50001341,6.0,7.5,,,6.6,,8.0,7.0,6.5
1341,50001342,6.0,5.0,6.0,7.0,4.0,6.75,,,
1342,50001343,7.6,6.75,,,5.0,,5.25,4.25,4.5
1343,50001344,8.4,6.5,,,6.4,,8.25,8.5,6.5
1344,50001345,6.0,6.5,,,3.4,,5.0,4.25,3.75
1345,50001346,5.2,6.75,,,4.4,,5.75,7.25,6.25
1346,50001347,7.6,8.0,,,7.2,,7.75,7.0,7.0
1347,50001348,6.0,5.0,6.25,6.25,3.6,8.0,,,
1348,50001349,5.4,7.25,,,4.0,,4.5,4.0,4.75
1349,50001350,6.6,7.0,,,3.0,,5.75,6.25,3.5
1350,50001351,7.2,4.75,8.25,8.0,5.2,7.5,,,
1351,50001352,8.0,7.25,,,4.8,,7.25,7.0,5.75
1352,50001353,5.6,6.25,5.5,5.75,4.0,7.5,,,
1353,50001354,4.8,5.0,3.5,6.0,3.4,8.25,,,
1354,50001355,5.4,6.75,,,5.0,,3.75,4.0,5.75
1355,50001356,6.6,6.0,7.5,8.0,6.4,9.25,,,
1356,50001357,7.0,8.25,,,6.0,,5.25,5.75,6.75
1357,50001358,7.0,7.0,6.5,8.25,6.0,9.25,,,
1358,50001359,7.2,5.75,,,6.6,,5.75,6.75,8.0
1359,50001360,8.0,7.0,,,6.4,,6.5,6.75,7.5
1360,50001361,7.0,5.75,7.75,6.75,6.0,7.25,,,
1361,50001362,8.0,8.0,,,5.0,,7.25,7.0,6.0
1362,50001363,7.6,6.25,,,6.0,,6.75,6.25,5.5
1363,50001364,7.4,7.5,,,6.2,,6.5,5.5,5.0
1364,50001365,6.2,6.25,5.5,5.5,4.8,8.0,,,
1365,50001366,7.8,7.25,,,7.0,,7.25,7.25,5.0
1366,50001367,5.6,8.0,7.25,7.0,5.2,7.5,,,
1367,50001368,7.8,6.75,,,4.0,,7.25,8.25,5.25
1368,50001369,8.6,8.0,9.25,8.5,5.4,9.75,,,
1369,50001370,5.0,8.0,5.0,7.0,4.0,8.5,,,
1370,50001371,7.4,7.0,,,5.2,,6.75,7.75,5.5
1371,50001372,6.8,6.5,8.25,9.25,6.0,9.25,,,
1372,50001373,8.8,8.5,,,8.8,,6.75,6.75,6.75
1373,50001374,5.2,5.5,5.5,5.5,4.6,7.0,,,
1374,50001375,5.4,6.5,5.25,7.25,4.2,8.75,,,
1375,50001376,6.6,7.25,,,3.2,,5.25,5.5,4.0
1376,50001377,8.0,7.25,,,4.4,,7.25,8.5,6.75
1377,50001378,7.4,7.0,,,9.6,,7.0,7.25,5.75
1378,50001379,7.6,6.25,,,3.8,,4.75,5.25,4.75
1379,50001380,8.0,7.75,,,6.4,,7.0,8.5,7.25
1380,50001381,6.2,7.75,,,5.4,,7.0,6.5,5.0
1381,50001382,5.0,5.5,,,4.4,,3.75,5.25,2.5
1382,50001383,6.0,6.25,5.0,6.75,3.6,7.75,,,
1383,50001384,6.4,7.0,,,4.8,,6.5,5.25,4.0
1384,50001385,5.4,5.25,2.5,5.5,,,,,
1385,50001386,3.4,6.25,6.25,6.0,3.0,7.5,,,
1386,50001387,6.4,6.25,,,3.2,,7.5,7.0,5.25
1387,50001388,7.6,7.5,9.0,8.5,7.4,8.75,,,
1388,50001389,7.4,6.75,,,4.0,,3.25,5.5,4.0
1389,50001390,6.2,8.25,,,4.6,,7.5,7.0,5.5
1390,50001391,6.8,7.25,5.75,7.75,3.8,8.75,,,
1391,50001392,7.0,7.5,,,5.2,,5.25,7.5,7.0
1392,50001393,8.0,7.5,,,7.6,,5.5,8.0,4.5
1393,50001394,7.2,6.5,,,4.2,,6.0,6.5,5.75
1394,50001395,5.4,6.25,3.75,5.75,4.0,8.25,,,
1395,50001396,7.6,6.5,,,4.4,,6.0,7.5,5.25
1396,50001397,4.6,6.5,2.5,7.75,4.4,8.5,,,
1397,50001398,3.4,6.0,,,4.6,,4.25,4.0,4.25
1398,50001399,7.6,8.0,,,6.0,,6.75,7.0,5.0
1399,50001400,7.6,6.5,9.5,8.25,,,,,
1400,50001401,7.8,8.25,9.25,9.25,6.4,9.25,,,
1401,50001402,7.2,5.5,,,4.6,,7.0,7.25,4.5
1402,50001403,7.2,6.5,,,6.0,,6.0,8.25,7.0
1403,50001404,6.6,6.75,,,5.0,,5.5,7.75,5.5
1404,50001405,7.0,5.67,,,3.6,,6.0,7.5,3.5
1405,50001406,6.4,5.0,6.0,7.25,4.2,7.25,,,
1406,50001407,5.6,6.0,,,5.8,,4.25,3.5,3.75
1407,50001408,5.6,6.25,5.5,6.25,6.4,9.0,,,
1408,50001409,4.4,5.75,7.75,6.25,4.4,8.5,,,
1409,50001410,6.0,8.25,,,6.6,,5.5,6.0,4.75
1410,50001411,7.0,6.5,,,7.4,,6.0,4.75,4.75
1411,50001412,7.2,8.0,5.25,6.75,5.0,8.5,,,
1412,50001413,4.2,5.0,3.5,4.75,4.0,6.75,,,
1413,50001414,6.2,5.75,,,3.8,,5.75,8.25,4.25
1414,50001415,6.8,6.5,,,5.0,,6.5,7.75,5.25
1415,50001416,8.2,7.5,,,6.2,,8.25,8.0,4.25
1416,50001417,4.8,3.75,5.75,5.0,,,,,
1417,50001418,7.4,7.25,,,6.0,,6.75,7.5,3.75
1418,50001419,6.2,7.5,7.0,7.75,3.8,8.5,,,
1419,50001420,7.6,5.25,6.0,7.25,4.0,8.5,,,
1420,50001421,9.0,8.0,,,6.4,,8.0,8.5,6.0
1421,50001422,7.6,7.5,,,6.2,,7.5,8.0,6.75
1422,50001423,3.0,5.5,4.25,6.0,4.2,8.0,,,
1423,50001424,4.8,5.0,4.75,5.25,4.0,7.75,,,
1424,50001425,7.8,7.0,,,4.6,,7.0,6.75,5.5
1425,50001426,7.8,6.75,,,6.4,,7.75,7.25,6.25
1426,50001427,8.0,7.5,,,6.2,,6.25,7.5,7.25
1427,50001428,6.2,7.5,6.5,6.5,6.0,8.5,,,
1428,50001429,3.8,5.5,7.25,7.0,,,,,
1429,50001430,7.6,8.25,,,9.2,,7.25,7.0,6.0
1430,50001431,4.8,6.5,,,6.0,,3.25,6.25,3.25
1431,50001432,7.4,6.25,,,6.4,,7.75,7.0,4.75
1432,50001433,7.6,7.0,,,4.8,,6.25,5.25,4.5
1433,50001434,6.6,7.5,7.5,8.0,4.2,9.5,,,
1434,50001435,5.0,6.5,6.75,6.75,4.6,7.75,,,
1435,50001436,6.8,6.75,,,4.6,,5.75,6.0,5.25
1436,50001437,7.2,6.5,7.25,8.0,6.4,8.75,,,
1437,50001438,6.6,5.25,,,3.2,,6.0,4.25,4.75
1438,50001439,7.8,7.5,,,8.6,,8.0,7.0,5.5
1439,50001440,8.2,6.75,,,8.0,,9.0,8.75,4.25
1440,50001441,7.6,7.75,,,6.4,,8.25,8.5,6.75
1441,50001442,6.6,6.0,,,4.0,,7.25,6.75,5.5
1442,50001443,5.2,5.25,5.25,6.75,2.4,8.5,,,
1443,50001444,7.4,8.5,,,7.6,,7.25,5.75,5.25
1444,50001445,8.2,8.25,,,8.2,,8.5,8.75,7.25
1445,50001446,6.2,5.75,,,4.6,,5.75,2.5,4.0
1446,50001447,5.4,7.25,,,8.0,,5.75,4.75,4.5
1447,50001448,7.6,7.0,,,6.0,,7.0,7.5,8.5
1448,50001449,6.6,6.25,6.5,8.5,4.2,8.75,,,
1449,50001450,3.6,7.0,5.5,7.25,3.4,7.5,,,
1450,50001451,5.4,6.5,,,4.4,,4.5,4.25,5.0
1451,50001452,6.6,7.0,,,3.4,,5.25,7.75,5.75
1452,50001453,4.8,5.0,5.0,5.5,,,,,
1453,50001454,8.0,7.5,,,7.2,,5.75,7.0,6.75
1454,50001455,4.6,7.0,5.75,8.0,5.4,8.75,,,
1455,50001456,7.6,9.0,7.25,9.0,5.2,8.75,,,
1456,50001457,8.4,8.0,8.5,9.75,6.4,9.5,,,
1457,50001458,7.0,7.0,,,4.2,,5.25,5.25,4.25
1458,50001459,5.6,7.25,,,4.4,,5.5,4.75,5.0
1459,50001460,5.2,6.5,5.25,7.0,5.2,8.0,,,
1460,50001461,6.8,8.5,,,5.4,,7.0,5.75,6.5
1461,50001462,5.4,6.0,6.75,7.5,3.6,8.5,,,
1462,50001463,7.6,8.25,,,8.0,,6.5,8.0,7.25
1463,50001464,8.0,7.25,,,8.6,,6.25,6.0,7.0
1464,50001465,5.4,6.5,,,5.0,,5.0,4.5,5.75
1465,50001466,7.4,5.75,,,6.4,,7.75,8.0,8.25
1466,50001467,7.4,6.75,,,5.2,,6.75,6.25,6.5
1467,50001468,6.4,7.25,,,4.6,,4.75,5.0,4.25
1468,50001469,5.8,8.0,7.75,8.0,5.6,8.25,,,
1469,50001470,8.0,7.0,,,4.4,,7.25,7.25,5.75
1470,50001471,5.8,6.75,,,6.0,,6.0,6.25,5.25
1471,50001472,7.4,8.5,,,6.8,,6.75,5.25,6.0
1472,50001473,6.8,7.5,,,4.8,,6.75,7.5,6.0
1473,50001474,6.6,6.75,,,3.8,,4.5,6.75,5.5
1474,50001475,6.8,6.5,6.5,7.5,5.0,9.25,,,
1475,50001476,5.6,7.5,,,4.6,,4.5,4.0,3.75
1476,50001477,7.0,7.0,,,5.2,,7.0,6.0,5.5
1477,50001478,5.0,6.25,4.5,7.5,3.8,7.75,,,
1478,50001479,5.8,5.5,7.5,8.5,4.6,8.5,,,
1479,50001480,6.0,6.0,4.0,6.0,3.2,7.5,,,
1480,50001481,7.8,7.75,7.25,8.0,4.6,9.0,,,
1481,50001482,7.8,7.5,,,6.2,,6.75,6.75,5.25
1482,50001483,6.0,7.5,4.0,4.75,,,,,
1483,50001484,6.8,6.25,,,8.4,,6.75,6.0,6.0
1484,50001485,5.8,6.0,,,3.6,,6.25,4.75,5.25
1485,50001486,7.4,7.5,9.0,8.5,6.6,9.5,,,
1486,50001487,6.8,7.75,,,3.8,,5.25,5.5,4.25
1487,50001488,8.6,6.75,8.75,8.75,5.0,10.0,,,
1488,50001489,7.8,6.25,,,4.6,,5.5,6.5,5.5
1489,50001490,8.4,7.25,,,7.8,,6.75,7.5,6.25
1490,50001491,7.8,6.0,,,5.2,,5.5,7.5,8.0
1491,50001492,7.0,5.5,,,5.0,,6.0,5.75,4.5
1492,50001493,5.8,5.75,7.25,7.5,4.0,8.25,,,
1493,50001494,6.6,5.75,8.0,8.25,8.0,9.0,,,
1494,50001495,6.8,7.5,5.25,7.0,4.8,9.0,,,
1495,50001496,7.2,6.5,,,6.4,,4.75,7.5,5.75
1496,50001497,7.6,5.0,,,5.6,,7.25,5.5,5.5
1497,50001498,8.6,7.25,,,6.6,,6.5,7.5,5.5
1498,50001499,7.6,5.5,6.75,7.75,5.2,7.0,,,
1499,50001500,6.8,7.0,,,6.2,,6.5,5.0,5.5
1500,50001501,6.8,7.25,,,6.0,,6.75,4.0,5.5
1501,50001502,7.0,6.25,,,4.6,,7.25,7.5,5.5
1502,50001503,6.2,6.5,5.0,7.25,4.6,8.0,,,
1503,50001504,4.0,5.0,4.5,6.5,,,,,
1504,50001505,6.6,7.0,,,2.8,,5.25,4.5,3.5
1505,50001506,8.2,6.0,,,8.6,,8.75,9.25,5.5
1506,50001507,8.2,6.25,5.25,8.25,4.0,8.5,,,
1507,50001508,7.2,5.5,5.0,8.0,4.8,9.0,,,
1508,50001509,7.2,4.25,,,7.0,,6.0,6.5,4.5
1509,50001510,7.0,6.25,,,4.0,,7.0,6.25,5.75
1510,50001511,7.2,6.5,,,9.2,,6.75,8.0,5.5
1511,50001512,7.6,6.25,,,4.6,,6.5,5.0,3.5
1512,50001513,7.2,6.0,7.0,8.25,4.2,9.5,,,
1513,50001514,5.2,4.75,4.0,6.5,5.4,6.75,,,
1514,50001515,7.2,7.25,,,5.6,,7.25,6.25,5.75
1515,50001516,5.6,6.5,,,5.2,,3.75,5.0,4.75
1516,50001517,6.0,7.75,,,6.6,,4.0,4.75,6.0
1517,50001518,5.8,7.75,6.5,7.5,5.2,5.75,,,
1518,50001519,5.8,5.75,,,3.6,,5.25,4.25,4.0
1519,50001520,7.8,8.5,,,5.8,,6.0,5.0,5.5
1520,50001521,7.4,8.0,,,5.2,,7.0,7.5,5.5
1521,50001522,5.6,5.0,4.25,7.25,4.6,9.0,,,
1522,50001523,7.8,7.0,,,3.8,,5.75,5.0,4.0
1523,50001524,7.0,7.0,6.75,8.5,,,,,
1524,50001525,4.8,4.0,4.25,5.0,,,,,
1525,50001526,6.8,6.75,,,5.4,,7.5,7.25,7.5
1526,50001527,9.0,7.5,,,7.8,,6.0,8.75,8.75
1527,50001528,5.6,5.75,7.0,8.75,,,,,
1528,50001529,6.0,5.5,6.25,7.25,3.8,8.25,,,
1529,50001530,6.4,7.25,,,4.4,,5.75,3.25,3.5
1530,50001531,6.6,6.25,,,5.0,,6.75,5.25,5.5
1531,50001532,6.8,6.5,5.5,7.75,5.4,9.0,,,
1532,50001533,6.4,7.75,7.75,8.5,7.8,9.0,,,
1533,50001534,7.0,7.25,7.5,8.5,5.0,9.75,,,
1534,50001535,5.8,5.0,6.5,6.75,2.8,8.5,,,
1535,50001536,6.6,6.0,9.25,8.5,5.6,8.5,,,
1536,50001537,3.2,3.5,4.25,5.0,,,,,
1537,50001538,7.2,8.0,7.0,9.25,6.6,9.5,,,
1538,50001539,7.2,7.25,,,8.0,,7.5,7.75,5.75
1539,50001540,6.0,7.0,6.75,7.0,7.4,8.75,,,
1540,50001541,5.2,7.25,6.25,7.5,2.6,8.75,,,
1541,50001542,7.4,6.5,,,5.8,,8.25,7.5,6.75
1542,50001543,7.8,6.75,,,6.4,,8.0,7.75,6.25
1543,50001544,7.8,7.5,,,7.0,,8.0,8.25,7.0
1544,50001545,2.6,4.5,4.0,6.25,,,,,
1545,50001546,5.6,5.0,5.0,7.75,4.0,8.25,,,
1546,50001547,6.0,6.75,7.5,8.5,5.4,8.5,,,
1547,50001548,7.2,6.25,,,4.4,,6.25,5.75,4.75
1548,50001549,6.4,7.0,6.25,7.0,5.6,9.5,,,
1549,50001550,6.0,5.75,7.5,6.75,,,,,
1550,50001551,7.6,6.5,,,4.4,,7.5,7.0,4.75
1551,50001552,7.0,8.0,5.5,6.75,4.2,9.25,,,
1552,50001553,7.2,7.75,,,7.6,,7.5,8.5,6.0
1553,50001554,5.0,8.0,6.5,7.5,3.2,8.0,,,
1554,50001555,5.2,7.0,,,3.8,,4.75,4.5,4.75
1555,50001556,6.0,7.5,5.0,6.0,6.0,7.75,,,
1556,50001557,7.8,6.5,,,,,2.25,8.75,8.5
1557,50001558,7.0,7.5,,,8.0,,7.0,6.75,6.5
1558,50001559,8.6,7.5,,,8.4,,5.75,7.75,7.25
1559,50001560,8.0,7.5,,,4.8,,6.5,5.5,6.25
1560,50001561,8.4,8.0,,,7.2,,7.25,8.5,6.25
1561,50001562,9.6,7.5,,,6.2,,9.25,9.5,6.0
1562,50001563,5.0,3.75,7.25,6.5,,,,,
1563,50001564,7.8,5.5,,,5.4,,6.75,7.75,6.25
1564,50001565,6.0,7.0,,,5.2,,5.75,7.25,5.75
1565,50001566,7.6,7.75,,,7.4,,6.75,6.25,5.5
1566,50001567,6.4,7.25,,,5.0,,4.5,5.75,4.25
1567,50001568,6.8,6.25,4.5,7.5,4.2,8.75,,,
1568,50001569,7.6,6.5,,,5.8,,7.0,7.25,7.0
1569,50001570,6.8,7.0,,,5.4,,6.0,5.5,3.25
1570,50001571,6.4,7.0,7.5,7.75,7.0,9.75,,,
1571,50001572,6.4,5.5,3.5,5.5,4.4,8.25,,,
1572,50001573,8.6,5.0,,,7.6,,8.25,5.75,4.25
1573,50001574,7.8,7.5,,,7.0,,5.25,6.75,6.0
1574,50001575,8.8,6.25,,,6.2,,9.75,8.0,6.75
1575,50001576,8.0,5.5,,,5.4,,6.5,5.5,4.25
1576,50001577,8.0,6.75,7.5,7.0,7.4,8.75,,,
1577,50001578,6.0,5.5,,,3.0,,5.25,6.5,5.25
1578,50001579,6.8,5.75,,,4.8,,7.0,5.75,4.25
1579,50001580,6.2,6.75,6.25,7.75,,,,,
1580,50001581,7.0,7.75,6.75,7.5,5.8,8.0,,,
1581,50001582,8.0,6.5,,,5.8,,4.5,8.75,6.75
1582,50001583,7.6,8.0,,,6.0,,7.5,8.0,6.5
1583,50001584,5.2,6.0,4.75,4.75,4.2,6.75,,,
1584,50001585,8.8,6.75,,,6.0,,7.5,7.25,7.0
1585,50001586,8.2,8.0,,,7.2,,7.75,8.5,9.75
1586,50001587,7.4,7.0,,,4.8,,6.5,4.5,5.75
1587,50001588,7.8,6.5,,,6.8,,7.75,7.75,7.75
1588,50001589,6.8,6.75,,,5.6,,4.75,6.25,7.0
1589,50001590,6.4,8.5,,,8.2,,8.0,6.75,5.75
1590,50001591,6.4,6.5,,,3.4,,5.0,3.75,3.5
1591,50001592,7.8,8.5,,,6.8,,6.75,6.75,4.5
1592,50001593,6.2,7.0,6.75,7.25,4.2,8.25,,,
1593,50001594,7.8,6.75,,,7.2,,6.75,7.75,7.0
1594,50001595,7.0,7.0,,,5.2,,6.25,5.0,5.5
1595,50001596,6.2,8.0,,,5.8,,6.25,5.25,4.75
1596,50001597,6.2,8.0,,,5.8,,6.5,6.75,5.5
1597,50001598,6.6,7.5,,,6.2,,5.0,4.5,3.0
1598,50001599,4.6,7.0,4.75,8.25,5.2,8.5,,,
1599,50001600,7.0,7.75,,,5.2,,4.0,4.5,5.25
1600,50001601,6.6,7.0,7.0,7.5,3.0,9.0,,,
1601,50001602,7.0,7.5,,,4.6,,6.5,7.25,4.75
1602,50001603,7.4,7.5,,,3.8,,5.25,6.25,6.25
1603,50001604,5.4,5.75,5.75,8.0,4.6,8.25,,,
1604,50001605,4.8,6.0,3.25,5.75,4.4,7.25,,,
1605,50001606,4.2,6.5,5.5,7.0,5.0,8.75,,,
1606,50001607,8.2,7.5,,,6.8,,8.0,8.25,7.75
1607,50001608,5.0,4.0,3.0,4.75,,,,,
1608,50001609,6.6,6.5,,,4.8,,5.0,5.75,3.75
1609,50001610,6.4,8.0,,,3.2,,5.25,5.5,3.75
1610,50001611,4.8,5.5,,,5.6,,5.0,5.25,6.5
1611,50001612,6.6,7.0,8.0,7.25,4.8,8.75,,,
1612,50001613,3.8,3.5,4.25,5.25,,,,,
1613,50001614,8.0,6.0,,,8.2,,7.5,8.0,7.75
1614,50001615,7.6,7.0,,,6.6,,7.0,7.5,7.5
1615,50001616,9.2,6.25,,,7.6,,8.5,9.0,6.5
1616,50001617,8.0,6.5,,,7.0,,6.5,7.75,8.0
1617,50001618,8.2,8.25,,,6.8,,7.75,8.25,5.75
1618,50001619,6.2,7.0,,,4.4,,5.25,4.5,5.0
1619,50001620,7.4,8.0,,,6.6,,7.75,7.0,6.25
1620,50001621,8.0,7.75,9.0,9.25,7.2,9.75,,,
1621,50001622,7.8,7.5,,,6.0,,7.75,7.0,5.25
1622,50001623,6.2,7.75,,,5.0,,7.0,8.0,3.0
1623,50001624,5.0,7.25,,,4.2,,5.25,6.25,5.25
1624,50001625,7.2,7.5,,,5.8,,4.5,4.5,5.0
1625,50001626,7.2,6.75,,,6.0,,5.25,6.75,6.75
1626,50001627,8.0,6.75,,,4.0,,4.5,8.5,7.25
1627,50001628,8.0,7.25,,,6.4,,7.0,7.75,7.5
1628,50001629,7.0,7.25,9.75,8.0,6.2,9.25,,,
1629,50001630,5.6,6.75,2.25,6.25,4.4,7.25,,,
1630,50001631,6.4,6.25,5.75,6.25,3.0,8.75,,,
1631,50001632,8.2,6.75,,,7.0,,7.0,8.25,5.25
1632,50001633,6.2,7.25,,,6.0,,7.25,5.5,5.25
1633,50001634,7.4,7.5,,,6.0,,6.75,7.5,6.0
1634,50001635,7.2,7.0,5.0,7.25,5.4,8.5,,,
1635,50001636,4.0,8.0,5.5,6.0,5.2,7.5,,,
1636,50001637,7.4,8.0,,,5.4,,6.5,6.0,6.25
1637,50001638,5.0,5.5,3.25,5.5,,,,,
1638,50001639,4.0,6.0,6.0,7.0,4.4,7.5,,,
1639,50001640,5.2,6.75,5.25,7.0,4.8,8.25,,,
1640,50001641,7.4,7.25,,,6.4,,5.75,5.0,4.25
1641,50001642,9.0,8.0,,,7.8,,6.75,8.75,8.75
1642,50001643,8.0,7.75,,,5.6,,7.75,7.25,4.0
1643,50001644,6.8,3.5,5.75,4.5,5.8,7.0,,,
1644,50001645,6.6,6.75,,,2.6,,6.0,7.5,5.0
1645,50001646,6.4,6.0,6.75,7.5,6.4,8.5,,,
1646,50001647,4.0,5.25,3.75,6.25,3.8,8.0,,,
1647,50001648,5.4,6.0,4.25,6.5,4.0,8.0,,,
1648,50001649,9.0,7.25,,,7.4,,7.75,7.5,7.5
1649,50001650,7.0,6.25,,,5.6,,6.0,5.25,4.75
1650,50001651,7.4,6.75,,,5.0,,7.75,5.5,5.5
1651,50001652,6.2,5.5,7.5,5.75,,,,,
1652,50001653,5.4,6.5,2.0,6.0,3.6,7.5,,,
1653,50001654,6.2,7.0,5.25,6.5,5.2,9.0,,,
1654,50001655,8.2,7.25,,,8.2,,6.5,7.5,6.25
1655,50001656,7.2,6.25,,,7.0,,6.0,4.75,5.5
1656,50001657,6.0,6.25,,,5.2,,4.75,4.5,4.75
1657,50001658,8.0,5.5,,,7.8,,6.25,6.0,5.75
1658,50001659,7.6,8.0,,,4.0,,4.75,6.75,7.5
1659,50001660,5.8,5.25,4.75,7.0,2.4,8.25,,,
1660,50001661,7.4,7.5,9.5,9.25,5.6,8.25,,,
1661,50001662,7.2,6.5,7.25,7.5,4.4,9.0,,,
1662,50001663,6.2,7.75,8.25,7.75,5.6,9.25,,,
1663,50001664,5.2,7.0,,,4.0,,4.25,3.25,4.75
1664,50001665,7.2,5.5,7.25,6.5,3.6,7.75,,,
1665,50001666,5.2,5.25,5.5,6.75,3.2,8.0,,,
1666,50001667,6.8,6.0,4.5,7.75,3.8,7.75,,,
1667,50001668,5.8,8.0,5.25,6.75,5.2,8.0,,,
1668,50001669,6.4,6.5,,,4.0,,6.5,3.75,5.0
1669,50001670,5.0,6.5,5.25,6.0,5.4,7.5,,,
1670,50001671,6.2,7.0,5.25,7.5,6.2,8.5,,,
1671,50001672,7.2,8.25,,,6.8,,8.25,6.5,7.25
1672,50001673,6.4,8.25,,,5.6,,6.5,4.25,4.0
1673,50001674,5.2,5.0,,,4.0,,4.25,4.5,3.5
