,SBD,Toán,Văn,Sử,Địa,Ngoại ngữ,GDCD,Lí,Hóa,Sinh
3620,50009653,6.8,6.5,8.0,7.25,5.4,8.0,,,
3621,50009654,7.4,7.0,,,3.8,,3.25,7.25,7.5
3622,50009655,6.4,8.25,8.0,7.5,5.4,9.5,,,
3623,50009656,7.0,7.5,7.0,7.5,3.2,8.75,,,
3624,50009657,5.6,6.5,7.0,6.5,4.8,7.5,,,
3625,50009658,8.6,5.75,,,5.2,,4.5,8.0,8.25
3626,50009659,5.6,7.0,7.25,6.5,3.2,8.75,,,
3627,50009660,7.8,6.25,,,4.0,,5.75,8.5,7.5
3628,50009661,7.6,6.5,,,8.2,,7.5,7.0,6.5
3629,50009662,8.2,6.75,8.25,8.75,5.2,8.75,,,
3630,50009663,6.8,6.25,,,4.8,,5.0,6.75,6.5
3631,50009664,7.2,7.75,,,7.2,,3.5,5.0,4.5
3632,50009665,7.4,8.0,,,8.2,,5.0,6.75,4.25
3633,50009666,6.8,7.0,4.75,7.5,2.6,7.0,,,
3634,50009667,6.8,8.75,9.5,7.5,6.0,9.25,,,
3635,50009668,4.8,8.0,5.75,4.75,3.6,8.0,,,
3636,50009669,5.4,7.0,3.5,5.25,3.6,7.5,,,
3637,50009670,7.0,7.25,,,5.0,,2.0,8.5,6.25
3638,50009671,7.2,8.75,,,4.4,,6.0,6.25,3.5
3639,50009672,7.2,7.0,5.5,5.25,4.2,8.5,,,
3640,50009673,5.4,5.5,5.75,5.75,,,,,
3641,50009674,9.0,7.25,,,6.2,,8.25,9.0,5.75
3642,50009675,7.2,8.75,7.25,7.0,5.8,9.0,,,
3643,50009676,7.0,7.75,,,7.4,,5.5,5.25,3.5
3644,50009677,6.0,8.0,4.75,6.25,3.8,7.0,,,
3645,50009678,6.8,7.5,7.0,7.5,4.4,8.75,,,
3646,50009679,6.6,8.0,6.0,8.25,5.4,8.0,,,
3647,50009680,7.8,6.0,,,5.6,,5.5,6.25,3.75
3648,50009681,4.6,7.75,5.75,6.75,4.0,8.25,,,
3649,50009682,7.6,7.75,,,9.6,,7.75,7.5,5.75
3650,50009683,8.0,9.0,8.0,8.5,4.2,9.0,,,
3651,50009684,8.0,7.25,,,6.6,,6.5,8.0,4.75
3652,50009685,5.8,8.0,7.0,7.0,4.8,8.0,,,
3653,50009686,4.8,8.0,4.5,8.0,3.4,8.5,,,
3654,50009687,6.8,9.25,9.75,7.25,6.8,8.75,,,
3655,50009688,5.0,8.0,4.5,5.75,2.6,7.0,,,
3656,50009689,7.6,3.75,9.0,7.75,,,,,
3657,50009691,5.4,8.0,6.75,6.0,4.0,7.75,,,
3658,50009692,5.8,6.5,3.75,6.75,3.6,6.0,,,
3659,50009693,5.4,7.0,9.5,6.75,4.6,8.5,,,
3660,50009694,5.2,6.25,,,3.0,,3.75,4.75,4.25
3661,50009695,8.2,5.75,9.5,8.75,4.8,9.0,,,
3662,50009696,9.2,7.0,,,4.4,,6.0,7.75,7.5
3663,50009697,7.2,6.75,5.75,6.5,4.0,8.5,,,
3664,50009698,7.6,6.5,4.75,6.25,4.4,8.0,,,
3665,50009699,7.0,5.5,5.5,6.75,3.4,8.25,,,
3666,50009700,6.8,7.25,7.0,7.0,5.8,8.0,,,
3667,50009701,7.0,6.5,7.75,7.75,6.2,8.5,,,
3668,50009702,6.6,8.0,,,7.6,,5.0,6.5,6.0
3669,50009703,7.6,6.25,,,5.6,,7.5,8.25,5.25
3670,50009704,6.0,7.0,5.5,6.75,3.4,9.0,,,
3671,50009705,6.2,7.0,3.5,7.25,4.6,7.25,,,
3672,50009706,6.2,7.0,6.75,7.0,4.4,8.0,,,
3673,50009707,7.8,6.5,,,8.6,,7.0,7.5,4.75
3674,50009708,4.8,7.75,6.5,5.5,3.2,8.5,,,
3675,50009709,3.8,6.75,4.75,6.5,3.4,6.5,,,
3676,50009710,6.0,6.0,,,4.8,,5.0,7.5,5.25
3677,50009711,4.0,5.75,3.0,4.0,,,,,
3678,50009712,6.2,6.5,5.5,6.75,3.2,6.75,,,
3679,50009713,6.8,6.75,6.75,7.5,3.8,8.0,,,
3680,50009714,6.8,6.5,8.0,7.25,3.6,9.25,,,
3681,50009715,5.6,6.0,8.75,8.0,4.0,8.75,,,
3682,50009716,7.0,7.25,,,7.2,,5.5,5.25,4.25
3683,50009717,8.8,6.75,,,5.0,,6.75,9.25,6.25
3684,50009718,6.4,6.25,5.25,6.5,3.2,8.5,,,
3685,50009719,6.6,6.75,4.5,5.25,3.6,7.75,,,
3686,50009720,5.4,8.0,5.25,7.0,3.6,8.5,,,
3687,50009721,8.0,8.5,,,6.0,,4.75,5.0,5.0
3688,50009722,5.4,8.0,7.75,7.75,8.4,9.5,,,
3689,50009723,7.0,7.0,7.75,6.25,5.0,8.5,,,
3690,50009724,8.0,8.0,8.75,8.5,5.6,9.0,,,
3691,50009725,8.6,7.25,,,5.2,,5.25,6.25,5.25
3692,50009726,6.4,7.75,9.75,7.75,4.4,10.0,,,
3693,50009727,6.0,6.25,8.0,9.0,,,,,
3694,50009728,6.0,7.75,5.25,7.0,4.4,7.5,,,
3695,50009729,7.4,8.0,7.25,7.0,5.2,9.0,,,
3696,50009730,7.2,8.75,8.75,7.25,4.8,9.5,,,
3697,50009731,6.2,8.75,9.25,8.0,7.2,9.25,,,
3698,50009732,7.4,5.75,7.5,7.75,5.0,9.25,,,
3699,50009733,6.0,7.75,8.5,5.0,5.8,9.5,,,
3700,50009734,7.4,6.5,,,5.4,,6.0,5.25,6.25
3701,50009735,6.2,6.75,6.5,6.75,5.4,8.0,,,
3702,50009736,5.2,7.25,6.75,8.0,4.6,8.75,,,
3703,50009737,5.8,7.25,6.75,8.0,7.4,8.25,,,
3704,50009738,7.6,7.25,10.0,8.5,5.2,9.5,,,
3705,50009739,7.4,7.25,8.0,7.25,5.0,9.75,,,
3706,50009740,5.0,7.25,7.5,6.0,4.0,8.0,,,
3707,50009741,7.4,9.0,9.0,8.0,7.0,8.25,,,
3708,50009742,6.8,8.25,7.25,8.25,5.0,9.5,,,
3709,50009743,7.8,8.0,6.5,8.25,7.4,8.75,,,
3710,50009744,5.6,7.0,6.25,7.75,,,,,
3711,50009745,4.6,5.75,5.75,5.5,,,,,
3712,50009746,6.4,7.5,9.25,6.75,3.6,8.25,,,
3713,50009747,7.4,7.5,8.25,7.0,4.0,7.75,,,
3714,50009748,5.2,4.5,4.0,6.0,,,,,
3715,50009749,7.2,8.5,6.25,8.25,3.4,9.25,,,
3716,50009750,8.8,7.25,,,6.2,,6.25,9.0,7.75
3717,50009751,5.4,7.5,7.0,6.25,4.8,9.5,,,
3718,50009752,6.8,6.75,,,6.0,,6.25,3.75,5.25
3719,50009753,8.6,7.75,,,5.0,,8.0,8.25,6.0
3720,50009754,6.8,8.75,9.0,7.0,5.6,9.5,,,
3721,50009755,7.4,9.0,8.25,7.5,5.4,9.0,,,
3722,50009756,8.0,7.75,,,7.6,,7.25,8.0,5.0
3723,50009757,4.6,6.0,4.5,7.5,,,,,
3724,50009758,6.6,8.25,6.5,6.5,3.6,7.75,,,
3725,50009759,7.4,8.5,9.0,8.25,5.0,9.0,,,
3726,50009760,7.8,7.25,7.0,6.75,5.4,9.25,,,
3727,50009761,7.4,5.75,6.25,6.5,5.2,8.25,,,
3728,50009762,4.8,7.75,9.5,8.5,6.6,8.75,,,
3729,50009763,5.0,5.25,3.75,5.0,,,,,
3730,50009764,7.8,8.75,7.75,8.5,4.8,9.75,,,
3731,50009765,7.0,6.0,,,4.6,,6.25,7.0,3.5
3732,50009766,5.0,4.75,6.25,6.5,,,,,
3733,50009767,8.0,7.25,,,7.6,,7.5,6.25,4.75
3734,50009768,6.4,6.0,3.5,6.0,3.6,6.0,,,
3735,50009769,5.6,9.5,7.5,7.5,5.8,9.25,,,
3736,50009770,6.2,6.75,5.5,5.75,4.2,8.0,,,
3737,50009771,7.6,9.25,7.0,6.25,7.4,7.25,,,
3738,50009772,8.0,7.5,,,7.4,,6.0,7.75,5.25
3739,50009773,8.0,8.0,,,6.4,,5.25,7.75,5.5
3740,50009774,7.6,5.75,4.75,6.5,3.6,8.75,,,
3741,50009775,8.0,6.25,,,6.4,,7.0,8.0,6.0
3742,50009776,7.6,6.5,,,5.0,,7.25,7.75,4.5
3743,50009777,5.8,6.25,7.25,7.25,,,,,
3744,50009778,5.4,6.0,4.5,5.75,2.8,8.0,,,
3745,50009779,5.0,5.25,2.5,6.0,2.6,7.5,,,
3746,50009780,4.8,5.0,5.5,6.0,3.4,5.5,,,
3747,50009781,5.0,4.0,4.25,6.75,,,,,
3748,50009782,7.0,7.75,,,5.4,,7.5,7.25,4.5
3749,50009783,7.4,6.5,9.75,9.25,5.8,9.5,,,
3750,50009784,6.6,7.0,8.5,7.75,4.8,7.0,,,
3751,50009785,5.0,8.0,8.0,6.0,3.6,8.0,,,
3752,50009786,6.8,7.0,,,5.6,,5.25,6.75,5.0
3753,50009787,7.4,7.75,6.75,7.0,5.0,8.25,,,
3754,50009788,6.2,4.5,3.75,6.5,,,,,
3755,50009789,8.0,8.5,7.5,7.25,4.6,8.5,,,
3756,50009790,6.2,8.5,7.25,8.0,4.4,9.0,,,
3757,50009791,8.0,9.0,,,7.4,,8.0,7.5,4.0
3758,50009792,6.2,8.0,7.25,8.25,3.2,9.5,,,
3759,50009793,8.0,9.0,6.5,8.0,7.2,8.75,,,
3760,50009794,5.4,5.0,6.0,5.75,4.6,6.5,,,
3761,50009795,8.0,7.75,,,8.8,,7.5,6.5,4.75
3762,50009796,5.8,6.0,7.0,6.0,5.6,9.75,,,
3763,50009797,5.8,7.25,6.25,6.0,7.8,8.0,,,
3764,50009798,8.0,7.5,6.75,6.75,8.6,7.5,,,
3765,50009799,8.4,8.5,,,7.6,,7.25,6.0,5.25
3766,50009800,6.8,6.75,8.0,7.5,2.6,9.0,,,
3767,50009801,4.8,6.5,5.5,6.75,5.8,9.0,,,
3768,50009802,4.6,7.25,,,3.2,,4.25,6.5,3.75
3769,50009803,4.6,6.75,5.75,6.5,4.0,7.25,,,
3770,50009804,7.8,7.5,,,7.4,,4.25,7.75,3.25
3771,50009805,6.2,8.25,6.25,5.75,3.6,9.0,,,
3772,50009806,7.6,8.75,,,6.6,,5.5,7.75,3.75
3773,50009807,7.4,7.0,,,5.4,,6.5,8.25,7.5
3774,50009808,8.2,7.25,,,5.8,,6.0,7.5,5.25
3775,50009809,6.4,6.25,5.5,6.5,4.8,7.25,,,
3776,50009810,7.4,8.5,,,6.0,,5.5,5.0,5.5
3777,50009811,7.8,8.5,8.25,8.0,6.8,8.25,,,
3778,50009812,7.2,7.0,5.75,5.25,7.2,7.25,,,
3779,50009813,7.2,6.5,,,6.8,,6.75,4.0,3.0
3780,50009814,4.8,7.0,6.0,7.0,2.4,8.25,,,
3781,50009815,7.6,7.25,6.25,7.75,4.0,8.0,,,
3782,50009816,6.4,6.25,5.5,7.25,2.8,8.5,,,
3783,50009817,7.2,6.5,,,4.8,,6.0,4.0,4.5
3784,50009818,7.0,7.0,8.5,7.5,4.4,9.5,,,
3785,50009819,7.0,7.0,7.0,5.25,4.4,9.0,,,
3786,50009820,7.8,8.25,8.0,7.25,6.8,8.25,,,
3787,50009821,6.6,7.75,7.5,6.5,7.0,8.75,,,
3788,50009822,6.8,8.0,,,3.0,,5.25,6.5,4.25
3789,50009823,7.0,7.25,,,4.2,,2.75,6.0,5.0
3790,50009824,7.0,8.0,8.75,8.5,5.0,9.5,,,
3791,50009825,7.2,6.75,,,4.0,,3.5,7.0,6.0
3792,50009826,6.0,8.0,,,4.8,,4.75,5.25,2.75
3793,50009827,5.4,7.5,,,4.4,,5.0,4.25,3.25
3794,50009828,7.2,7.25,,,6.2,,7.25,4.25,5.25
3795,50009829,5.2,7.33,6.0,6.5,5.0,8.75,,,
3796,50009830,5.8,7.5,5.0,7.0,3.8,8.75,,,
3797,50009831,5.6,5.0,6.0,6.5,4.6,8.75,,,
3798,50009832,5.8,8.0,8.25,7.0,3.8,9.0,,,
3799,50009833,4.8,7.0,4.75,5.5,3.6,8.0,,,
3800,50009834,6.2,6.75,5.5,6.75,4.2,9.5,,,
3801,50009835,7.8,7.75,,,6.8,,7.0,8.0,8.5
3802,50009836,6.6,7.5,,,4.0,,5.0,4.75,3.75
3803,50009837,7.0,7.75,6.25,8.25,5.8,7.75,,,
3804,50009838,8.6,7.5,,,6.8,,4.5,8.5,8.5
3805,50009839,7.4,7.75,6.5,6.25,5.0,8.5,,,
3806,50009840,7.0,8.0,6.75,8.0,4.2,8.5,,,
3807,50009841,6.2,7.0,4.75,8.25,4.4,8.25,,,
3808,50009842,5.6,7.25,7.75,6.25,3.8,8.0,,,
3809,50009843,7.2,7.25,,,7.2,,4.5,5.0,2.75
3810,50009844,8.4,7.0,,,7.6,,7.75,8.75,3.5
3811,50009845,7.4,6.75,7.75,7.25,5.6,9.25,,,
3812,50009846,7.4,5.75,,,5.4,,6.75,8.0,4.0
3813,50009847,7.8,7.25,5.5,7.0,3.0,8.75,,,
3814,50009848,8.8,8.0,,,8.2,,5.75,6.0,4.75
3815,50009849,6.6,8.25,9.0,7.25,6.0,8.25,,,
3816,50009850,5.6,5.5,,,5.6,,4.75,4.25,4.0
3817,50009851,4.8,8.0,7.5,7.75,4.0,9.25,,,
3818,50009852,6.4,7.5,,,5.0,,5.0,5.5,4.75
3819,50009853,6.0,8.5,7.75,7.0,6.8,8.75,,,
3820,50009854,6.8,9.0,7.25,6.0,5.8,8.5,,,
3821,50009855,6.8,7.25,,,4.0,,6.75,6.25,4.75
3822,50009856,6.4,8.5,8.0,7.25,5.2,8.75,,,
3823,50009857,4.2,8.5,5.75,7.0,4.0,8.25,,,
3824,50009858,7.2,7.5,8.25,6.5,5.8,9.5,,,
3825,50009859,7.0,6.75,8.75,8.25,4.2,8.75,,,
3826,50009860,7.6,7.0,9.75,8.75,5.0,9.5,,,
3827,50009861,6.2,7.0,6.25,8.0,3.2,8.0,,,
3828,50009862,7.6,5.83,5.0,6.5,4.4,8.75,,,
3829,50009863,8.2,6.25,,,4.2,,3.0,7.75,7.5
3830,50009864,2.6,6.0,5.5,4.75,2.6,6.0,,,
3831,50009865,5.6,5.75,5.5,7.75,,,,,
3832,50009866,7.2,6.5,,,4.0,,7.0,7.75,4.75
3833,50009867,5.8,7.0,6.75,6.0,3.8,7.0,,,
3834,50009868,6.8,7.5,8.25,7.5,4.4,9.25,,,
3835,50009869,6.6,6.75,6.75,7.25,,,,,
3836,50009870,5.8,7.0,2.5,6.25,3.4,8.0,,,
3837,50009871,5.4,8.25,5.5,5.75,4.6,8.75,,,
3838,50009872,6.8,6.0,,,2.8,,4.5,6.5,4.75
3839,50009873,9.2,7.0,,,7.2,,9.5,9.0,5.5
3840,50009874,6.6,6.5,,,5.0,,4.5,5.75,2.75
3841,50009875,4.2,6.25,5.0,5.5,,,,,
3842,50009876,7.2,8.0,,,7.2,,8.25,8.25,6.5
3843,50009877,6.2,7.0,7.0,6.25,3.6,8.0,,,
3844,50009878,8.2,7.25,,,3.4,,5.75,7.75,6.0
3845,50009879,8.4,7.0,,,8.4,,6.75,7.5,4.5
3846,50009880,6.0,7.25,,,3.8,,3.0,5.25,3.25
3847,50009881,8.6,7.75,,,4.8,,6.25,8.0,8.5
3848,50009882,7.8,7.5,8.5,8.5,5.0,9.0,,,
3849,50009883,6.4,8.25,8.75,8.25,8.8,9.0,,,
3850,50009884,7.0,7.75,8.75,6.75,5.2,8.75,,,
3851,50009885,8.8,7.5,,,9.0,,8.0,6.5,6.25
3852,50009886,7.2,7.0,7.0,7.5,4.6,7.75,,,
3853,50009887,8.2,7.0,,,8.6,,6.75,5.0,4.25
3854,50009888,4.8,6.75,5.5,6.25,3.8,8.25,,,
3855,50009889,5.8,7.75,6.25,7.25,4.4,9.0,,,
3856,50009890,7.6,6.25,3.5,5.25,4.6,7.0,,,
3857,50009891,8.0,6.75,,,7.2,,7.0,7.75,4.75
3858,50009892,6.8,5.25,6.0,7.5,4.8,8.75,,,
3859,50009893,6.2,5.0,4.75,7.25,2.6,7.75,,,
3860,50009894,7.4,5.67,5.75,7.25,4.2,9.0,,,
3861,50009895,6.8,7.75,7.25,7.25,4.6,8.25,,,
3862,50009896,4.0,8.75,7.75,7.0,3.6,8.5,,,
3863,50009897,6.8,7.5,6.5,6.5,4.8,8.0,,,
3864,50009898,8.6,8.0,,,8.0,,7.25,8.0,7.75
3865,50009899,7.4,7.75,6.75,8.25,5.4,8.5,,,
3866,50009900,8.4,7.5,,,4.8,,5.25,7.25,3.75
3867,50009901,5.4,7.25,7.5,6.25,3.6,7.75,,,
3868,50009902,5.8,6.75,7.25,6.75,3.0,7.5,,,
3869,50009903,7.6,7.25,7.25,6.25,4.6,9.0,,,
3870,50009904,7.4,6.75,,,4.6,,7.5,7.75,3.75
3871,50009905,7.6,7.75,,,4.6,,6.25,6.0,5.75
3872,50009906,6.2,6.75,6.25,7.5,,,,,
3873,50009907,8.6,7.25,,,4.8,,7.25,8.0,4.25
3874,50009908,4.8,4.75,5.25,7.5,,,,,
3875,50009909,7.8,7.5,,,6.2,,7.5,8.75,7.5
3876,50009910,4.6,6.0,5.0,6.25,4.0,8.25,,,
3877,50009911,7.8,7.75,,,5.2,,7.25,7.5,6.25
3878,50009912,6.2,7.5,8.75,6.5,4.8,9.25,,,
3879,50009913,8.0,8.25,8.5,9.75,5.6,9.75,,,
3880,50009914,8.4,7.25,,,7.6,,7.5,7.0,5.25
3881,50009915,7.6,6.0,5.75,5.0,2.6,6.0,,,
3882,50009916,7.6,6.75,7.75,7.75,3.0,8.25,,,
3883,50009917,7.8,6.25,,,4.0,,5.5,8.5,6.5
3884,50009918,4.6,8.0,6.5,5.75,7.4,7.5,,,
3885,50009919,6.6,8.5,7.25,7.25,5.6,8.0,,,
3886,50009920,6.0,8.0,5.0,6.0,4.6,8.25,,,
3887,50009921,8.2,8.0,,,5.4,,6.5,8.25,6.0
3888,50009922,7.4,8.5,7.0,7.75,7.4,9.25,,,
3889,50009923,4.6,8.0,7.25,6.75,3.8,8.5,,,
3890,50009924,8.8,8.5,,,6.8,,8.0,9.0,5.25
3891,50009925,7.8,8.0,,,7.2,,6.0,7.5,5.0
3892,50009926,8.6,8.0,,,6.8,,8.25,9.25,4.75
3893,50009927,6.4,6.25,5.75,6.25,3.2,9.0,,,
3894,50009928,4.4,7.0,4.5,6.5,,,,,
3895,50009929,8.0,8.0,8.25,8.5,7.4,9.0,,,
3896,50009930,6.0,8.25,8.0,6.0,9.0,8.25,,,
3897,50009931,6.6,7.75,,,5.0,,6.5,5.0,5.5
3898,50009932,7.8,7.75,6.75,7.5,7.4,7.75,,,
3899,50009933,7.6,8.25,8.5,8.25,7.6,9.0,,,
3900,50009934,7.6,7.0,6.0,7.5,3.4,8.0,,,
3901,50009935,6.0,7.5,4.5,6.25,2.2,6.5,,,
3902,50009936,6.0,7.5,7.5,8.0,,,,,
3903,50009937,7.6,8.0,,,8.8,,4.25,4.75,3.75
3904,50009938,6.2,8.0,,,5.6,,7.25,8.0,6.25
3905,50009939,4.8,8.0,3.0,4.5,3.2,6.5,,,
3906,50009940,6.4,7.25,8.0,8.0,8.0,9.0,,,
3907,50009941,7.2,8.0,9.25,8.25,7.2,9.25,,,
3908,50009942,6.4,7.5,7.0,6.75,5.6,8.25,,,
3909,50009943,6.4,8.75,,,5.8,,6.25,7.25,5.5
3910,50009944,6.0,9.0,6.75,5.75,4.8,7.5,,,
3911,50009945,7.2,8.0,8.0,8.0,5.2,8.75,,,
3912,50009946,6.6,6.25,3.75,6.5,3.0,7.5,,,
3913,50009947,7.8,8.5,9.25,8.25,7.2,8.0,,,
3914,50009948,6.0,6.0,4.75,6.5,4.2,6.5,,,
3915,50009949,5.4,6.75,4.0,6.5,4.8,6.5,,,
3916,50009950,7.2,6.5,7.0,7.5,4.0,9.0,,,
3917,50009951,7.8,8.25,,,6.6,,6.25,7.75,5.0
3918,50009952,7.8,7.75,,,7.2,,5.0,5.0,4.25
3919,50009953,5.6,8.0,9.75,9.0,6.0,7.75,,,
3920,50009954,7.2,8.25,8.0,8.0,6.6,9.25,,,
3921,50009955,6.4,8.25,7.75,7.75,7.8,8.75,,,
3922,50009956,7.8,8.0,,,6.2,,7.5,8.5,6.25
3923,50009957,7.4,8.0,8.25,8.0,7.4,8.75,,,
3924,50009958,6.4,7.0,,,3.6,,7.0,5.0,5.5
3925,50009959,6.4,6.75,,,4.4,,4.25,3.75,3.5
3926,50009960,6.0,7.75,8.0,9.25,5.2,9.5,,,
3927,50009961,7.8,7.25,8.0,8.25,4.4,8.5,,,
3928,50009962,6.6,7.25,8.25,8.25,5.4,9.5,,,
3929,50009963,7.6,8.0,,,4.2,,6.0,6.75,5.75
3930,50009964,7.2,7.75,,,4.4,,6.25,7.0,7.0
3931,50009965,4.4,6.75,6.5,7.75,4.8,7.5,,,
3932,50009966,6.6,7.25,,,2.4,,6.25,5.75,4.0
3933,50009967,7.8,6.75,5.25,7.5,3.6,9.0,,,
3934,50009968,5.0,7.0,5.25,5.75,4.4,8.25,,,
3935,50009969,6.2,8.0,8.25,6.5,4.4,9.5,,,
3936,50009970,7.0,8.0,,,4.2,,5.75,6.25,6.5
3937,50009971,8.2,8.0,,,4.6,,6.5,7.0,4.75
3938,50009972,6.6,6.5,8.0,7.5,5.4,9.0,,,
3939,50009973,8.4,8.25,,,6.8,,7.5,8.0,7.0
3940,50009974,6.6,7.0,8.0,8.25,4.0,8.5,,,
3941,50009975,6.8,7.25,,,3.2,,4.25,6.75,5.25
3942,50009976,3.6,6.75,7.25,7.75,3.6,7.75,,,
3943,50009977,8.4,7.5,,,4.8,,7.25,7.5,6.0
3944,50009978,7.8,7.25,9.0,8.5,4.6,9.25,,,
3945,50009979,6.2,6.75,4.0,6.0,4.2,7.75,,,
3946,50009980,8.2,6.75,,,5.2,,6.5,6.25,6.5
3947,50009981,5.8,5.75,5.0,7.0,3.6,7.25,,,
3948,50009982,5.8,6.5,7.5,8.5,4.4,9.25,,,
3949,50009983,8.2,6.25,,,4.0,,7.5,7.5,5.75
3950,50009984,5.0,7.25,7.25,7.0,3.2,8.25,,,
3951,50009985,7.0,7.25,,,5.6,,6.5,5.25,5.0
3952,50009986,7.8,7.5,7.25,6.75,5.0,9.25,,,
3953,50009987,6.4,7.25,,,4.4,,7.5,7.5,7.75
3954,50009988,6.4,6.75,8.5,8.25,5.6,8.75,,,
3955,50009989,7.8,6.0,,,3.6,,8.0,7.0,6.75
3956,50009990,7.8,7.0,,,7.0,,8.5,5.0,5.0
3957,50009991,8.4,7.75,,,4.6,,6.25,6.75,5.25
3958,50009992,7.4,8.0,8.0,7.75,5.4,7.75,,,
3959,50009993,7.4,8.0,,,3.8,,8.0,5.75,6.0
3960,50009994,8.2,7.5,,,3.2,,7.75,7.25,5.5
3961,50009995,7.4,7.75,8.5,7.25,4.2,8.0,,,
3962,50009996,8.4,8.75,,,5.0,,7.75,8.25,6.75
3963,50009997,6.2,7.0,7.25,7.0,4.8,9.25,,,
3964,50009998,7.0,7.75,,,4.6,,7.0,6.5,5.75
3965,50009999,7.0,7.5,,,3.8,,8.0,6.0,5.75
3966,50010000,8.2,7.75,,,7.0,,8.25,7.5,6.5
